QueryNumber;Ranking;RecordNum;Score
1;125;810;0.18781579362154052
1;126;166;0.1872972506591427
1;127;451;0.1854716527960176
1;128;85;0.18497729315244252
1;129;352;0.1839687721905734
1;130;147;0.1835857773149292
1;131;823;0.1834539539727981
1;132;1055;0.1830317841104137
1;133;307;0.18198377798946336
1;134;60;0.18181250088099227
1;135;1218;0.17993035578734384
1;136;287;0.17837074958192373
1;137;555;0.17806199774379602
1;138;535;0.17671950293858582
1;139;999;0.17536579913127273
1;140;566;0.17516375383498384
1;141;548;0.17257196402752148
1;142;945;0.17199679514687355
1;143;596;0.1713739680757024
1;144;239;0.17040319470822723
1;145;417;0.17008500769986104
1;146;854;0.16960937182592273
1;147;971;0.16933296330791178
1;148;988;0.16922572844152944
1;149;496;0.16804265389507347
1;150;55;0.1677302256489382
1;151;956;0.16655435130037366
1;152;28;0.16625229859074694
1;153;892;0.16196067828581318
1;154;589;0.1599925006154376
1;155;532;0.15780824141946742
1;156;1076;0.15695661285665552
1;157;1211;0.15672480205515985
1;158;296;0.1566358740635317
1;159;758;0.1560739918088167
1;160;567;0.15554953827803789
1;161;467;0.15542111589384147
1;162;1036;0.15479584332468732
1;163;1163;0.15471712146184224
1;164;540;0.15469307300079557
1;165;366;0.15438163041857192
1;166;765;0.15304529847672393
1;167;802;0.15249664488526662
1;168;122;0.1522250281964685
1;169;969;0.15154787822556864
1;170;179;0.149996680768891
1;171;187;0.14946900694150606
1;172;788;0.14924785048835862
1;173;617;0.14814014203438733
1;174;1200;0.1479268357481919
1;175;1044;0.14713032457350417
1;176;573;0.14693121090051786
1;177;1092;0.14668860557005114
1;178;260;0.14644306719987438
1;179;982;0.14612863212640403
1;180;3;0.14554924009623213
1;181;469;0.14505331139250202
1;182;440;0.14316478551663725
1;183;1090;0.14287753048655916
1;184;766;0.14109950091841172
1;185;738;0.14077076400712382
1;186;1091;0.14035348212618193
1;187;987;0.1398230647856763
1;188;1161;0.138273922148802
1;189;961;0.1376560122207067
1;190;316;0.13692943426292686
1;191;314;0.13676724451529124
1;192;1149;0.1364951702649988
1;193;1168;0.13608364072320564
1;194;256;0.13504773969824377
1;195;973;0.1349227366064874
1;196;542;0.13479114248550633
1;197;303;0.1344863354498138
1;198;137;0.1343540370945692
1;199;63;0.13374999497889972
1;200;1215;0.13347147102391155
1;201;333;0.13284670497425277
1;202;646;0.13257230723073096
1;203;1096;0.1321924219975826
1;204;869;0.13112703629206277
1;205;1209;0.13029193109813095
1;206;219;0.12922088555992248
1;207;786;0.1288455675418987
1;208;225;0.12864031488269867
1;209;1227;0.12778457648096508
1;210;962;0.1274646882535165
1;211;964;0.12721147434506885
1;212;936;0.12715145535965056
1;213;411;0.126940416608362
1;214;1066;0.1263755490475814
1;215;523;0.12610020857410345
1;216;901;0.1253540424677961
1;217;671;0.1251701955428013
1;218;647;0.12456214402049476
1;219;236;0.12448463180382424
1;220;347;0.12447884025857768
1;221;958;0.12433240345871324
1;222;1206;0.12432430753013962
1;223;918;0.12402937483480451
1;224;838;0.12385823837728385
1;225;107;0.12322900573327421
1;226;771;0.12321580162061158
1;227;1120;0.12310704012751147
1;228;1170;0.12293438470597164
1;229;1005;0.12047861405469058
1;230;1171;0.1203447217324279
1;231;1029;0.12029564353437584
1;232;211;0.12014362202761948
1;233;1016;0.11999434051238805
1;234;1042;0.11957428965618908
1;235;380;0.1189197705807993
1;236;38;0.11864348697418593
1;237;1059;0.11849368850325756
1;238;840;0.11772978100515841
1;239;373;0.1177131394089988
1;240;201;0.11751561017807467
1;241;318;0.11669790002036536
1;242;543;0.11656472493953347
1;243;693;0.11642237729564879
1;244;140;0.11608981814467091
1;245;218;0.1147217035234005
1;246;157;0.11445695306778018
1;247;860;0.1143807376367629
1;248;401;0.11414034403074987
1;249;165;0.11405531146207228
1;250;190;0.11251441380249975
1;251;1159;0.11231613198261653
1;252;263;0.11173370392660825
1;253;951;0.11168374975941953
1;254;676;0.11149511500852248
1;255;876;0.11117178869438356
1;256;691;0.11108246761924293
1;257;959;0.11087783853435253
1;258;805;0.11036972501089219
1;259;114;0.11036525896049497
1;260;819;0.10979439912440295
1;261;633;0.10890248606358255
1;262;208;0.10784122686418766
1;263;41;0.10779961379551278
1;264;358;0.10772688837332212
1;265;317;0.10757610012470131
1;266;1156;0.10755036562882815
1;267;459;0.10729406423073673
1;268;306;0.10701957647755668
1;269;281;0.10682979974436899
1;270;450;0.105583071037632
1;271;904;0.10519711457066859
1;272;1224;0.10518481823967862
1;273;141;0.10505024559067769
1;274;746;0.1050123229879993
1;275;1155;0.10500614012720443
1;276;1139;0.10454545712700201
1;277;334;0.10446269157480305
1;278;538;0.10388041506916355
1;279;844;0.103857662063676
1;280;614;0.1038186155434567
1;281;539;0.10374063258777431
1;282;852;0.10314404787065196
1;283;1173;0.10298522397123819
1;284;970;0.10273769652961313
1;285;794;0.10225944046622486
1;286;572;0.10140989573218165
1;287;574;0.10112374536350568
1;288;320;0.10092867480731454
1;289;400;0.09992134997363054
1;290;1205;0.09987879339038258
1;291;1019;0.09956710728303624
1;292;1009;0.09907368926960108
1;293;562;0.09879372775949286
1;294;1071;0.09860981793465767
1;295;963;0.09788620655759696
1;296;546;0.09783832607136081
1;297;308;0.09768081947621629
1;298;1203;0.09751441919648171
1;299;1213;0.09740175490046017
1;300;39;0.09739895846118132
1;301;1050;0.09726654728422059
1;302;586;0.09704186087718372
1;303;47;0.0968972356182726
1;304;798;0.09634625803101474
1;305;570;0.0963184957208901
1;306;530;0.09624885905868992
1;307;536;0.09612877510407279
1;308;312;0.09588999117498595
1;309;1093;0.0958730282079919
1;310;733;0.0957490136489642
1;311;1165;0.09526460073559356
1;312;1142;0.09525247164135217
1;313;1083;0.09472600092512663
1;314;571;0.09410750636422628
1;315;946;0.09399472798876331
1;316;1136;0.09397981200877543
1;317;175;0.09387084258412516
1;318;809;0.09357449830180738
1;319;205;0.09308288945849033
1;320;710;0.09273854481395
1;321;1106;0.09270951975845183
1;322;427;0.09251208316115617
1;323;989;0.09248367570982205
1;324;680;0.0924787423683302
1;325;394;0.09224089011229385
1;326;665;0.0913915973588427
1;327;895;0.09108728948320374
1;328;881;0.09105961774036397
1;329;976;0.09089011280448464
1;330;747;0.0907362790857386
1;331;18;0.09056335845359743
1;332;466;0.09050809358261849
1;333;1207;0.09045408000082505
1;334;968;0.09021233932853594
1;335;1222;0.08999821331610877
1;336;525;0.08986224783788026
1;337;324;0.08969524866176345
1;338;1191;0.08899778768180916
1;339;624;0.08892470042474443
1;340;199;0.08855601849613035
1;341;1137;0.08789631411828373
1;342;425;0.0875731017565607
1;343;655;0.087527286582696
1;344;553;0.08750238332283529
1;345;993;0.08705780967855187
1;346;126;0.08704672568081573
1;347;912;0.08690853985370124
1;348;13;0.08660241222020824
1;349;159;0.08653249026575359
1;350;1183;0.08649184702113136
1;351;1135;0.08623945295840955
1;352;74;0.08603870530851673
1;353;33;0.08602495870029345
1;354;807;0.08526986497291542
1;355;457;0.08519736075836733
1;356;662;0.08436726285663082
1;357;853;0.08434489695396857
1;358;1014;0.08414683696536042
1;359;541;0.08370907258561779
1;360;822;0.08270786717255772
1;361;749;0.08262155731517669
1;362;1199;0.08254668458014551
1;363;495;0.08231827751179295
1;364;930;0.08205786045806776
1;365;243;0.08170246284388744
1;366;1233;0.08107293304983033
1;367;336;0.08083363304009092
1;368;458;0.08059421900373738
1;369;59;0.08052926002893546
1;370;1166;0.08038614173529707
1;371;1081;0.08033574121166737
1;372;148;0.07971692344019896
1;373;321;0.07969737134430577
1;374;144;0.07958011504743939
1;375;997;0.0795708143898903
1;376;288;0.0795575104923297
1;377;698;0.07944535228641751
1;378;652;0.07938728521534079
1;379;436;0.07912217423656773
1;380;705;0.07895993953002485
1;381;550;0.0788836799438474
1;382;673;0.07862260494728358
1;383;508;0.07835298580074698
1;384;49;0.07831520792394718
1;385;722;0.07829681307006352
1;386;124;0.07828136277737777
1;387;748;0.07819309734043073
1;388;118;0.07800782464955382
1;389;101;0.07799449377938389
1;390;272;0.07770813316204854
1;391;1178;0.07748573736140504
1;392;565;0.077165132296056
1;393;760;0.07620576391579567
1;394;812;0.0761668662408684
1;395;813;0.07551594939344221
1;396;694;0.0754012962663635
1;397;142;0.07536013517922041
1;398;1192;0.07531121965593855
1;399;269;0.07528704270794984
1;400;830;0.07520871736162363
1;401;453;0.07514228828338845
1;402;651;0.07502736770541388
1;403;382;0.07482530738050724
1;404;235;0.07472968429815001
1;405;561;0.0746167967953981
1;406;878;0.07392092379154737
1;407;51;0.07370095968848217
1;408;389;0.07367720391580637
1;409;185;0.07355772754144235
1;410;428;0.0734296727566526
1;411;206;0.0734285492053714
1;412;1040;0.07319474549666595
1;413;489;0.0731681732817883
1;414;1179;0.07282455941771428
1;415;313;0.07255720111933528
1;416;1121;0.07232693083694641
1;417;831;0.07180807981238149
1;418;1125;0.07180466932506178
1;419;768;0.07177306379072763
1;420;755;0.07053230614810291
1;421;818;0.07023716334028124
1;422;359;0.06999368467480142
1;423;210;0.06988793199004795
1;424;915;0.0698445124963977
1;425;1012;0.06978818905408375
1;426;454;0.06936174918733155
1;427;1151;0.06901411743577762
1;428;685;0.06893408286358932
1;429;871;0.06885609434455402
1;430;1232;0.06863592559010272
1;431;1002;0.06790535095277504
1;432;4;0.06751563148804852
1;433;870;0.06674645397501189
1;434;1160;0.06655193794092086
1;435;431;0.0662481960113534
1;436;634;0.0659347557567147
1;437;628;0.06592943609667827
1;438;506;0.0657796072253449
1;439;397;0.0655400584190491
1;440;7;0.0655077871243127
1;441;1172;0.06541089006356236
1;442;534;0.06527607522928935
1;443;152;0.06524515519808378
1;444;1197;0.06524043236036571
1;445;370;0.06479914082251996
1;446;1128;0.06471880443905224
1;447;378;0.0646215760604142
1;448;424;0.06460097086006976
1;449;297;0.0640876089180984
1;450;1157;0.06399308144935374
1;451;1115;0.0639793525031058
1;452;406;0.0639792949488795
1;453;1237;0.06396871165139775
1;454;796;0.06391099597090948
1;455;337;0.06354514422927575
1;456;332;0.06314117850330478
1;457;404;0.06313905562959188
1;458;248;0.06308507112405436
1;459;625;0.06306971878732451
1;460;517;0.06304444610717003
1;461;898;0.06278811665846087
1;462;845;0.06233973525362877
1;463;721;0.06223234254010328
1;464;984;0.062212842173508164
1;465;323;0.06214844181071901
1;466;1162;0.06201603580725952
1;467;602;0.061988056214708466
1;468;1152;0.06194792200458106
1;469;696;0.06174987734526243
1;470;1177;0.06168859432589384
1;471;390;0.061204394057905245
1;472;549;0.060796900667071226
1;473;455;0.06075550640203353
1;474;575;0.06067564691489937
1;475;772;0.060462031676831146
1;476;504;0.06037268936229367
1;477;375;0.060219432070936434
1;478;433;0.0600773706957527
1;479;1004;0.060057212368993085
1;480;648;0.05994087553784607
1;481;1035;0.05992209507188014
1;482;1216;0.05981628463997601
1;483;783;0.05949485165858611
1;484;46;0.059304659053663784
1;485;815;0.059268272758516344
1;486;689;0.0591462381872855
1;487;890;0.05908334906586177
1;488;1228;0.05888352037749496
1;489;977;0.05883116251902146
1;490;130;0.0588177291614461
1;491;684;0.058763686608864635
1;492;610;0.05871778989169102
1;493;1146;0.05867686876538861
1;494;848;0.058623907380245754
1;495;143;0.05817224273023232
1;496;150;0.05796728907898433
1;497;1039;0.05787894705517849
1;498;576;0.057832631589125626
1;499;1118;0.05776412944804558
1;500;471;0.05768425414907824
1;501;1181;0.05767040135457161
1;502;355;0.05757567335596106
1;503;554;0.05748782930858718
1;504;965;0.057342658229680904
1;505;687;0.057167542415197184
1;506;858;0.05716365993409866
1;507;1169;0.0570235130714152
1;508;1117;0.05696230646127946
1;509;606;0.05662434590483454
1;510;485;0.0564711499078603
1;511;241;0.05641601794759887
1;512;475;0.05637137671016206
1;513;494;0.056342794856129
1;514;1103;0.05619074856839314
1;515;836;0.056102010570963756
1;516;998;0.05587259169233162
1;517;304;0.05572884654595497
1;518;1175;0.05571421616941869
1;519;528;0.055680779511766185
1;520;581;0.05541728467039944
1;521;907;0.055174766636484414
1;522;135;0.05503996752146145
1;523;828;0.05456841544015071
1;524;438;0.05447883467758139
1;525;237;0.054428442110059996
1;526;784;0.05404178812967583
1;527;62;0.05359734766030553
1;528;584;0.05357120443939453
1;529;873;0.05352615300156996
1;530;301;0.05344143288492511
1;531;811;0.05333316961726788
1;532;1051;0.05294955262841197
1;533;90;0.052622520581510415
1;534;707;0.05241808146178159
1;535;1082;0.05197896201972016
1;536;829;0.051963900895708875
1;537;986;0.05187685451473163
1;538;507;0.051866134151575025
1;539;1195;0.051812623883728946
1;540;629;0.050737752991680964
1;541;745;0.05068325165308318
1;542;790;0.0502210941007586
1;543;61;0.05010921256626387
1;544;513;0.05006395343330703
1;545;1067;0.04994608272516504
1;546;351;0.04978966842519097
1;547;1112;0.0497687121998077
1;548;479;0.04949878774671264
1;549;290;0.04938250308114089
1;550;83;0.049307410141753445
1;551;981;0.04924083510551562
1;552;632;0.04905948427569462
1;553;1158;0.049052499264107666
1;554;434;0.04893959711968564
1;555;1208;0.048854857777073726
1;556;905;0.04852694158092833
1;557;1068;0.04819602900271341
1;558;258;0.04815165623489512
1;559;182;0.04812360731322524
1;560;942;0.048043760746519566
1;561;521;0.047935509486085506
1;562;473;0.047476844833975025
1;563;882;0.04744769205342997
1;564;884;0.047324436217566365
1;565;407;0.04718678649184909
1;566;785;0.046997856783886606
1;567;923;0.046955557920028
1;568;835;0.04685510677143492
1;569;327;0.04676834603740409
1;570;1221;0.0466815434684064
1;571;1041;0.046641690025503904
1;572;1034;0.04637621485626878
1;573;1143;0.046332192784201885
1;574;174;0.04623162090706948
1;575;879;0.04613644750596671
1;576;261;0.04613187382912012
1;577;415;0.04597945821683379
1;578;222;0.04595784124067109
1;579;622;0.045951760235131575
1;580;637;0.04529036957782487
1;581;821;0.04520778489361757
1;582;638;0.04503674861330004
1;583;76;0.044959491391592235
1;584;1087;0.04466248902614888
1;585;719;0.04429860088643962
1;586;15;0.0438044972570048
1;587;414;0.04368628178464049
1;588;1164;0.043563388650133976
1;589;799;0.0435352724433033
1;590;432;0.04347047057612765
1;591;80;0.043401108915251146
1;592;232;0.043141462537612925
1;593;177;0.043086314091239024
1;594;399;0.042903782804657044
1;595;1220;0.042792936119017896
1;596;515;0.04267566419518702
1;597;342;0.042648863008257265
1;598;176;0.042501830304650705
1;599;245;0.042433466458720266
1;600;1003;0.04222193629734866
1;601;833;0.0421724451732912
1;602;326;0.04216852143745303
1;603;1236;0.042160709110363064
1;604;23;0.04207891081161642
1;605;906;0.04172164786254277
1;606;618;0.041078353766908715
1;607;778;0.04107179169724292
1;608;384;0.041039923623060366
1;609;623;0.04098872928776062
1;610;887;0.040914225626570995
1;611;136;0.04089394328307278
1;612;514;0.04081876626354955
1;613;224;0.040758912606954245
1;614;1104;0.04070102045271707
1;615;112;0.04030247835141423
1;616;588;0.0400579790519545
1;617;310;0.04002688726159433
1;618;89;0.03985979489822945
1;619;944;0.03977653984436436
1;620;607;0.039754306821232044
1;621;751;0.03961549504090481
1;622;214;0.03957823219525832
1;623;163;0.03952709380116387
1;624;32;0.03930960354969365
1;625;460;0.03926232316183512
1;626;19;0.039208034673884
1;627;183;0.03903287605110997
1;628;1130;0.038996419227557776
1;629;612;0.038487390799997134
1;630;1210;0.03811090264636527
1;631;874;0.03770350838354102
1;632;697;0.037606004355800346
1;633;717;0.03747748956174827
1;634;764;0.03742733639303997
1;635;1086;0.03735353213257208
1;636;626;0.03724576218459986
1;637;17;0.037138967443009124
1;638;110;0.036835115224729126
1;639;782;0.036673757529715766
1;640;1239;0.03657286316644728
1;641;156;0.03655018993410115
1;642;412;0.036477840826224475
1;643;178;0.03645017961427142
1;644;851;0.03628221543747962
1;645;242;0.036229315372418476
1;646;913;0.03604136223975549
1;647;740;0.0359922575607134
1;648;328;0.03588589371562758
1;649;1027;0.03588264067789543
1;650;949;0.03587574130634356
1;651;1099;0.03552809917126039
1;652;108;0.035505071055559605
1;653;919;0.035423275233410885
1;654;725;0.03534947536515928
1;655;1053;0.03529480154761556
1;656;215;0.035226196567144645
1;657;1011;0.035051369017309
1;658;402;0.03488297893156157
1;659;616;0.03482975258165914
1;660;223;0.034797865795246824
1;661;928;0.03466313826824218
1;662;315;0.03457823281513045
1;663;667;0.034361646783925635
1;664;391;0.03428562850890703
1;665;585;0.03420303013044138
1;666;350;0.0341767797029007
1;667;877;0.03416653295122086
1;668;954;0.03416247192902534
1;669;866;0.03413444659269521
1;670;361;0.034070395724203846
1;671;731;0.0339438354848677
1;672;524;0.03387973009330239
1;673;480;0.03365908589950365
1;674;1204;0.03345420726018782
1;675;284;0.033401511511798467
1;676;383;0.03336266245423089
1;677;899;0.03326290448793463
1;678;739;0.0330925902838885
1;679;483;0.0330141561588202
1;680;325;0.03291406872990345
1;681;367;0.03284637212153099
1;682;670;0.03283719434387487
1;683;186;0.03265954406551971
1;684;594;0.03265612424160562
1;685;886;0.03263183047502203
1;686;1043;0.03247637732935509
1;687;597;0.032417993132610415
1;688;578;0.03232083519172219
1;689;737;0.03217377797324579
1;690;841;0.032168193371144245
1;691;677;0.03213769257192263
1;692;69;0.03207664293847935
1;693;476;0.032002727876022576
1;694;446;0.031815889524744644
1;695;121;0.03171020424824817
1;696;1013;0.03159413844533916
1;697;935;0.0315123934719586
1;698;1144;0.03147582009350532
1;699;804;0.031444276376213505
1;700;661;0.031366564519834814
1;701;1056;0.03132942609089516
1;702;276;0.03128149451611193
1;703;842;0.030944807364806096
1;704;1065;0.030898744999286496
1;705;1140;0.03066513977693589
1;706;488;0.030638256371773944
1;707;251;0.030636856365364767
1;708;896;0.030567812360568325
1;709;162;0.030464135911657034
1;710;837;0.030429247358929476
1;711;1080;0.030420337664315185
1;712;12;0.03007234144001404
1;713;291;0.03004773920719375
1;714;161;0.030030179353057934
1;715;103;0.029978402003690518
1;716;345;0.029833746395969307
1;717;1010;0.02971057492906767
1;718;1182;0.029672243736149666
1;719;331;0.02961427284143916
1;720;761;0.029588942412827838
1;721;669;0.029567180038172845
1;722;226;0.029544083237625605
1;723;817;0.02944859094231078
1;724;1230;0.029426456655543123
1;725;1122;0.029327130658251904
1;726;188;0.029305942494954895
1;727;48;0.02924209048754379
1;728;702;0.02923604273428081
1;729;231;0.029221168311166033
1;730;37;0.02917612950575794
1;731;718;0.02916970986039763
1;732;1186;0.0291335157489883
1;733;131;0.029122821970471634
1;734;983;0.028981797223086324
1;735;115;0.02897541874010665
1;736;31;0.028881683020758685
1;737;88;0.02884376053861801
1;738;77;0.028481721800398065
1;739;903;0.02846589546833269
1;740;972;0.028465424856957182
1;741;442;0.02840103962529437
1;742;902;0.028363943327818907
1;743;929;0.028331020875940253
1;744;583;0.02821526023517485
1;745;682;0.02819914700991966
1;746;249;0.028122618782708463
1;747;952;0.028026911175371025
1;748;1114;0.027896499973319118
1;749;1100;0.02788152629709814
1;750;409;0.02784736972789059
1;751;1141;0.027655295789807504
1;752;65;0.02762976256506546
1;753;1062;0.02753286966461363
1;754;1110;0.02752348643836642
1;755;418;0.02745871199135617
1;756;379;0.027379492241970473
1;757;202;0.027197656187887498
1;758;917;0.0271967827746021
1;759;94;0.02714794980732408
1;760;305;0.026983468023782826
1;761;732;0.026889894907127537
1;762;863;0.026782155070280672
1;763;247;0.026694908746371458
1;764;344;0.026512093604777416
1;765;627;0.02645921008590835
1;766;797;0.02644308833561964
1;767;1075;0.026379937576634073
1;768;864;0.0262675090640753
1;769;456;0.02622318568845157
1;770;1119;0.02614056651926317
1;771;1196;0.02595752682679644
1;772;927;0.02588702224175753
1;773;656;0.025850736862136348
1;774;230;0.025813497128261597
1;775;97;0.025788224184294353
1;776;604;0.025645258797221675
1;777;250;0.02550222810382444
1;778;487;0.025450075274745947
1;779;773;0.0254314319464229
1;780;86;0.025101873799918066
1;781;184;0.025094524968442066
1;782;213;0.025075916377472723
1;783;885;0.024975913387367984
1;784;893;0.024918041857716206
1;785;663;0.024848543137304845
1;786;197;0.02480053061346593
1;787;556;0.024778989401964723
1;788;593;0.024745177921999643
1;789;1101;0.02473531904457795
1;790;736;0.02464691207436317
1;791;203;0.02456909092145819
1;792;354;0.024323196408087538
1;793;279;0.02423682351368981
1;794;6;0.024197469799701804
1;795;369;0.02414761569021234
1;796;346;0.02409953945359856
1;797;271;0.02397013299447452
1;798;491;0.023947127815020817
1;799;153;0.023914336336795204
1;800;204;0.023900183903918213
1;801;50;0.023689074379814736
1;802;387;0.023512673577453402
1;803;78;0.02351160328149874
1;804;1174;0.023482419293586854
1;805;158;0.02345622176360866
1;806;293;0.02340648220753146
1;807;1194;0.023387849844007654
1;808;262;0.023337578244660543
1;809;995;0.02312188463881372
1;810;374;0.02309381297636092
1;811;117;0.02303104557877537
1;812;590;0.02299565140121969
1;813;319;0.022987172479366484
1;814;464;0.022920278568786787
1;815;1;0.022914998710863957
1;816;500;0.022756330416066794
1;817;79;0.022602776377728614
1;818;447;0.02259217715608111
1;819;1054;0.022441805935287815
1;820;1105;0.022238521733001962
1;821;922;0.022137444011272895
1;822;825;0.02212089470383784
1;823;1088;0.022112010813439602
1;824;675;0.021694870005444546
1;825;692;0.021687156515635988
1;826;149;0.021657858893528944
1;827;1073;0.021626901415905148
1;828;468;0.021618560700558526
1;829;289;0.02161354324952096
1;830;1000;0.02158381876919664
1;831;445;0.0215028946210496
1;832;172;0.021463818949295645
1;833;699;0.021416846469039123
1;834;477;0.021401399017005267
1;835;703;0.0213665919702138
1;836;138;0.021330332216928954
1;837;82;0.02127897228519319
1;838;102;0.02125355455366621
1;839;405;0.021225886243135542
1;840;125;0.021215079823263375
1;841;1231;0.021169838841450805
1;842;816;0.021143997630978215
1;843;996;0.02106631581393214
1;844;160;0.0209929121653232
1;845;933;0.020919030174236256
1;846;654;0.020904933768542654
1;847;100;0.020863151569856287
1;848;598;0.020787534935472984
1;849;429;0.020691223811386654
1;850;268;0.020644028719683037
1;851;472;0.020641093900960538
1;852;45;0.02061422072016591
1;853;1072;0.020508729775373137
1;854;353;0.020282565657180975
1;855;212;0.020189897657632894
1;856;601;0.020156445332023768
1;857;2;0.019861637274171076
1;858;587;0.019747485452100578
1;859;198;0.019667975753286118
1;860;643;0.019665525634425647
1;861;611;0.019637277799229143
1;862;953;0.019564237669351083
1;863;600;0.01930517098317522
1;864;1045;0.019177058999913444
1;865;1079;0.01909796474410968
1;866;955;0.01907911240758256
1;867;537;0.01904999577908244
1;868;64;0.01898268131608291
1;869;1085;0.01895242233901509
1;870;123;0.018893061958823846
1;871;716;0.018769815674615185
1;872;1138;0.01869368429144736
1;873;1028;0.018681040855585897
1;874;244;0.018654629999220452
1;875;715;0.01850959250544646
1;876;516;0.01848349179596243
1;877;519;0.01839629354059255
1;878;8;0.018264419270467715
1;879;1030;0.018250042397843082
1;880;120;0.01816383955226307
1;881;630;0.018151245159849113
1;882;422;0.01814653493144024
1;883;1063;0.0180025709984526
1;884;1124;0.017880473020385465
1;885;544;0.017833221007077394
1;886;577;0.017811367049404076
1;887;1147;0.01777952552040826
1;888;68;0.01776897656697159
1;889;1048;0.017761554951451625
1;890;238;0.017689941323413626
1;891;92;0.01763983901801419
1;892;22;0.017609194980807926
1;893;775;0.017433973913502387
1;894;808;0.01741080733887858
1;895;1052;0.017370671136860888
1;896;81;0.017296848541380565
1;897;1049;0.01723304601281262
1;898;1126;0.016972315328173282
1;899;1108;0.016967062682489223
1;900;423;0.016853277999830097
1;901;948;0.016759577857948366
1;902;750;0.016693226328416397
1;903;385;0.016681642119824168
1;904;87;0.01665322422651333
1;905;1134;0.01662959661936555
1;906;1074;0.01657149806319908
1;907;216;0.01648331097115773
1;908;164;0.016477597643677608
1;909;631;0.016394847839527885
1;910;410;0.016377371245714503
1;911;888;0.016362448049898618
1;912;619;0.016353592800285654
1;913;233;0.0163477363623787
1;914;620;0.016293583721156173
1;915;364;0.01611768829661897
1;916;991;0.016007575314701566
1;917;421;0.015995937088540992
1;918;947;0.015960974441210682
1;919;640;0.015847056363089286
